"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,2,23.2,33,5.8,95.14,123," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-21,11.9285714285714,39.3516129032258,33.6,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,0,22.2,31,0,95.12,119," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-22,11.9285714285714,39.3516129032258,33.6,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,0,23.6,32.4,8.2,95.11,119," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-23,65.2571428571429,39.3516129032258,92.8,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,1,22.4,32.8,0,95.11,115," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-24,65.2571428571429,39.3516129032258,92.8,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,3,22.4,29.4,66.6,95.03,105.6," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-25,65.2571428571429,39.3516129032258,92.8,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,2,21.8,26.8,92.8,95,98.4," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-26,65.2571428571429,39.3516129032258,92.8,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,8,20.6,25.7,83.2,95,89.8," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-27,65.2571428571429,39.3516129032258,92.8,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,5,23,28,81.5,95,85," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-28,65.2571428571429,39.3516129032258,92.8,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,2,22.8,26.9,68.1,95,80.2," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-29,65.2571428571429,39.3516129032258,92.8,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,2,21,24,64.6,95,78.6," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-30,38.6714285714286,39.3516129032258,57.6,169598.610000159,4,"large",3,1
