"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,4,20.1,24,1.2,83,199.8,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-11,1.78571428571429,3.91290322580645,6.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,3,21,25.5,0,79,195.9,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-12,1.78571428571429,3.91290322580645,6.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,2,19.8,25.3,3.8,92,165.4,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-13,1.78571428571429,3.91290322580645,6.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,2,19.6,29.5,6.2,89,111,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-14,1.78571428571429,3.91290322580645,6.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,17,30.4,0,80,97,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-15,1.78571428571429,3.91290322580645,6.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,19.2,27.5,0.1,87,97,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-16,2.84285714285714,3.91290322580645,12.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,20,25.5,0,82,111,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-17,2.84285714285714,3.91290322580645,12.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,17.5,24.5,1,75,136,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-18,2.84285714285714,3.91290322580645,12.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,17,28,0,81,157.8,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-19,2.84285714285714,3.91290322580645,12.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,24.2,36.5,0.5,73,211.5,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-20,2.84285714285714,3.91290322580645,12.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,21,34.5,0,70,452.4,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-21,2.84285714285714,3.91290322580645,12.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,21,33.5,12.2,72,792,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-22,2.84285714285714,3.91290322580645,12.2,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,0,24,34.5,6.2,73,594,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-23,6.52857142857143,3.91290322580645,28.8,293551.290000073,4,"large",4,1
