"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,1,22,33.2,26.4,89.87,16,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-21,7.54285714285714,3.69354838709677,26.4,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,1,24,29,26.4,92.15,16.6,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-22,7.54285714285714,3.69354838709677,26.4,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,1,24.6,34.4,0,84.49,19,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-23,3.7,3.69354838709677,10.1,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,1,23.8,32.8,0,88.7,19,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-24,3.7,3.69354838709677,10.1,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,3,23.8,31,10.1,96.44,16.6,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-25,3.7,3.69354838709677,10.1,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,1,22,25.8,9.4,97.17,14.08,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-26,3.7,3.69354838709677,10.1,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,2,24.1,29,0,80.81,12.16,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-27,3.7,3.69354838709677,10.1,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,5,23.1,29,4.3,80.58,13.84,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-28,3.7,3.69354838709677,10.1,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,4,23.2,27.5,2.1,86.96153846,17.8,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-29,3.7,3.69354838709677,10.1,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,3,24.3,33,0,89.35,21.1,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-30,6.37142857142857,3.69354838709677,29.4,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,1,23.2,29,29.4,84,26.2,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-01-31,6.37142857142857,3.69354838709677,29.4,147804.750000244,6,"large",1,1
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,2,24.1,31.5,0,86.57994759,28,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-02-01,6.37142857142857,5.80689655172414,29.4,147804.750000244,6,"large",1,2
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,4,23.7,34,0,74.38,32.04,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-02-02,6.37142857142857,5.80689655172414,29.4,147804.750000244,6,"large",1,2
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,4,23.8,32.4,0,81.98,37.16,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-02-03,6.37142857142857,5.80689655172414,29.4,147804.750000244,6,"large",1,2
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,1,24.7,27.5,7.2,94.33,41.32,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-02-04,6.37142857142857,5.80689655172414,29.4,147804.750000244,6,"large",1,2
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,2,23.7,31.4,0.3,90.81385385,46.48,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-02-05,6.37142857142857,5.80689655172414,29.4,147804.750000244,6,"large",1,2
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,2,22.9,31,7.7,95,52.26,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-02-06,2,5.80689655172414,14,147804.750000244,6,"large",1,2
103500.605669,35520.672815431,4744.5269313,0,69.075404249,602.6099463,3366.9892433,0,76.1082689459512,0.268141045736391,0,2,22.7,31.2,0,92.80769231,62.8,"  248"," 1755","  651","12019"," 4525","13256","22591"," 1385","10647"," 7100"," 7066"," 4771"," 8533"," 1814"," 2695","15175","11551"," 5622"," 4871"," 3364"," 2130"," 5100"," 2104"," 9141"," 4098"," 7960"," 2898"," 2353","20299","   46"," 1284","  922"," 7600"," 1676","  839",2000-02-07,2,5.80689655172414,14,147804.750000244,6,"large",1,2
